from,to,cost
1017452,1020572,959.749
1017452,1020821,1040.85
1017452,1020822,922.467
1017452,1020831,1040.85
1017452,1020832,1826.34
1017452,1021601,959.749
1017452,1021602,1049.56
1017452,1021781,1049.56
1017452,1021782,1338.51
1017452,1058031,3142.72
1017452,1058032,3001.2
1017452,1058051,963.329
1017452,1058052,921.573
1017531,1014661,4240.07
1017531,1014662,4107.71
1017531,1014861,4140.48
1017531,1014862,3491.3
1017531,1014871,4140.48
1017531,1014872,4107.71
1017531,1014971,3491.3
1017531,1014972,3512.36
1017531,1015901,4107.71
1017531,1015902,3877.37
1017531,1016041,474.768
1017531,1016042,441.48
1017531,1016111,1972.61
1017531,1016112,1684.69
1017531,1016191,2565.17
1017531,1016192,3512.36
1017531,1016201,2565.17
1017531,1016202,2245.72
1017531,1016261,3877.37
1017531,1016262,3512.36
1017531,1016811,628.101
1017531,1016812,628.101
1017531,1017341,324.801
1017531,1017342,324.801
1017531,1017351,324.801
1017531,1017352,441.48
1017531,1017391,1177.41
1017531,1017392,1684.69
1017531,1017411,1177.41
1017531,1017412,1187.9
1017531,1017441,1684.69
1017531,1017442,2245.72
1017531,1017451,1684.69
1017531,1017452,1643.99
1017531,1017531,0
1017531,1017541,750.098
1017531,1017542,750.098
1017531,1017551,2245.72
1017531,1017552,2184.92
1017531,1017911,441.48
1017531,1017912,569
1017531,1018111,2184.92
1017531,1018112,1643.99
1017531,1018121,2184.92
1017531,1018122,2357.22
1017531,1018301,329.763
1017531,1018302,806.724
1017531,1018311,329.763
1017531,1018312,940.566
1017531,1018441,750.098
1017531,1018442,806.724
1017531,1018451,750.098
1017531,1018452,1149.21
1017531,1018721,806.724
1017531,1018722,1187.9
1017531,1018731,806.724
1017531,1018732,1192.49
1017531,1018891,1643.99
1017531,1018892,1351.73
1017531,1018901,1643.99
1017531,1018902,1779.73
1017531,1019451,1351.73
1017531,1019452,1779.73
1017531,1019461,1187.9
1017531,1019462,1503.18
1017531,1019761,966.594
1017531,1019762,1192.49
1017531,1020361,1192.49
1017531,1020362,1503.18
1017531,1020371,1192.49
1017531,1020372,1544.9
1017531,1020561,1779.73
1017531,1020562,1907.44
1017531,1020571,1779.73
1017531,1020572,2141.25
1017531,1020821,1503.18
1017531,1020822,1907.44
1017531,1020831,1503.18
1017531,1020832,2164.12
1017531,1021601,2141.25
1017531,1021602,2357.22
1017531,1021781,2357.22
1017531,1021782,2511.03
1017531,1058031,4183.29
1017531,1058032,4140.48
1017531,1058051,832.42
1017531,1058052,750.098
1017541,1014661,4240.07
1017541,1014662,4107.71
1017541,1014861,4140.48
1017541,1014862,3491.3
1017541,1014871,4140.48
1017541,1014872,4107.71
1017541,1014971,3491.3
1017541,1014972,3512.36
1017541,1015901,4107.71
1017541,1015902,3877.37
1017541,1016041,474.768
1017541,1016042,441.48
1017541,1016111,1972.61
1017541,1016112,1684.69
1017541,1016191,2565.17
1017541,1016192,3512.36
1017541,1016201,2565.17
1017541,1016202,2245.72
1017541,1016261,3877.37
1017541,1016262,3512.36
1017541,1016811,628.101
1017541,1016812,628.101
1017541,1017341,324.801
1017541,1017342,324.801
1017541,1017351,324.801
1017541,1017352,441.48
1017541,1017391,1177.41
1017541,1017392,1684.69
1017541,1017411,1177.41
1017541,1017412,1187.9
1017541,1017441,1684.69
1017541,1017442,2245.72
1017541,1017451,1684.69
1017541,1017452,1643.99
1017541,1017531,329.763
1017541,1017541,0
1017541,1017542,750.098
1017541,1017551,2245.72
1017541,1017552,2184.92
1017541,1017911,441.48
1017541,1017912,569
1017541,1018111,2184.92
1017541,1018112,1643.99
1017541,1018121,2184.92
1017541,1018122,2357.22
1017541,1018301,329.763
1017541,1018302,806.724
1017541,1018311,329.763
1017541,1018312,940.566
1017541,1018441,750.098
1017541,1018442,806.724
1017541,1018451,750.098
1017541,1018452,1149.21
1017541,1018721,806.724
1017541,1018722,1187.9
1017541,1018731,806.724
1017541,1018732,1192.49
1017541,1018891,1643.99
1017541,1018892,1351.73
1017541,1018901,1643.99
1017541,1018902,1779.73
1017541,1019451,1351.73
1017541,1019452,1779.73
1017541,1019461,1187.9
1017541,1019462,1503.18
1017541,1019761,966.594
1017541,1019762,1192.49
1017541,1020361,1192.49
1017541,1020362,1503.18
1017541,1020371,1192.49
1017541,1020372,1544.9
1017541,1020561,1779.73
1017541,1020562,1907.44
1017541,1020571,1779.73
1017541,1020572,2141.25
1017541,1020821,1503.18
1017541,1020822,1907.44
1017541,1020831,1503.18
1017541,1020832,2164.12
1017541,1021601,2141.25
1017541,1021602,2357.22
1017541,1021781,2357.22
1017541,1021782,2511.03
1017541,1058031,4183.29
1017541,1058032,4140.48
1017541,1058051,832.42
1017541,1058052,750.098
1017542,1014661,3725.79
1017542,1014662,3589.88
1017542,1014861,3690.04
1017542,1014862,3074.28
1017542,1014871,3690.04
1017542,1014872,3589.88
1017542,1014971,3074.28
1017542,1014972,2995.91
1017542,1015901,3589.88
1017542,1015902,3351.86
1017542,1016041,1098.25
1017542,1016042,1050.65
1017542,1016111,1632.71
1017542,1016112,1134.2
1017542,1016191,2123.55
1017542,1016192,2995.91
1017542,1016201,2123.55
1017542,1016202,1656.48
1017542,1016261,3351.86
1017542,1016262,2995.91
1017542,1016811,882.592
1017542,1016812,750.098
1017542,1017341,1067.29
1017542,1017342,750.098
1017542,1017351,1067.29
1017542,1017352,1050.65
1017542,1017391,712.332
1017542,1017392,1134.2
1017542,1017411,712.332
1017542,1017412,445.486
1017542,1017441,1134.2
1017542,1017442,1656.48
1017542,1017451,1134.2
1017542,1017452,921.573
1017542,1017531,750.098
1017542,1017541,750.098
1017542,1017542,0
1017542,1017551,1656.48
1017542,1017552,1545.31
1017542,1017911,1050.65
1017542,1017912,1075.95
1017542,1018111,1545.31
1017542,1018112,921.573
1017542,1018121,1545.31
1017542,1018122,1627.1
1017542,1018301,766.976
1017542,1018302,184.595
1017542,1018311,766.976
1017542,1018312,1158.24
1017542,1018441,184.595
1017542,1018442,184.595
1017542,1018451,399.381
1017542,1018452,399.381
1017542,1018721,184.595
1017542,1018722,445.486
1017542,1018731,184.595
1017542,1018732,793.522
1017542,1018891,921.573
1017542,1018892,601.891
1017542,1018901,921.573
1017542,1018902,1046.93
1017542,1019451,601.891
1017542,1019452,1046.93
1017542,1019461,445.486
1017542,1019462,898.755
1017542,1019761,1169.47
1017542,1019762,793.522
1017542,1020361,793.522
1017542,1020362,898.755
1017542,1020371,793.522
1017542,1020372,1213.37
1017542,1020561,1046.93
1017542,1020562,1212.12
1017542,1020571,1046.93
1017542,1020572,1423.55
1017542,1020821,898.755
1017542,1020822,1212.12
1017542,1020831,898.755
1017542,1020832,1702.78
1017542,1021601,1423.55
1017542,1021602,1627.1
1017542,1021781,1627.1
1017542,1021782,1809.65
1017542,1058031,3778.87
1017542,1058032,3690.04
1017542,1058051,511.009
1017542,1058052,511.009
1017551,1014661,2081.16
1017551,1014662,1944.44
1017551,1014861,2097.74
1017551,1014862,1553.74
1017551,1014871,2097.74
1017551,1014872,1944.44
1017551,1014971,1553.74
1017551,1014972,1358.42
1017551,1015901,1944.44
1017551,1015902,1704.46
1017551,1016041,2691.25
1017551,1016042,2647.77
1017551,1016111,813.726
1017551,1016112,562.961
1017551,1016191,702.47
1017551,1016192,1358.42
1017551,1016201,702.47
1017551,1016202,702.47
1017551,1016261,1704.46
1017551,1016262,1358.42
1017551,1016811,1876.97
1017551,1016812,2245.72
1017551,1017341,2558.12
1017551,1017342,2245.72
1017551,1017351,2558.12
1017551,1017352,2647.77
1017551,1017391,1072.81
1017551,1017392,562.961
1017551,1017411,1391.77
1017551,1017412,1478.07
1017551,1017441,562.961
1017551,1017442,562.961
1017551,1017451,562.961
1017551,1017452,904.85
1017551,1017531,2245.72
1017551,1017541,2245.72
1017551,1017542,1656.48
1017551,1017551,0
1017551,1017552,237.525
1017551,1017911,2647.77
1017551,1017912,2708.38
1017551,1018111,237.525
1017551,1018112,904.85
1017551,1018121,237.525
1017551,1018122,1683.18
1017551,1018301,2389.74
1017551,1018302,1767.36
1017551,1018311,2389.74
1017551,1018312,2807.38
1017551,1018441,1656.48
1017551,1018442,1767.36
1017551,1018451,1656.48
1017551,1018452,1391.77
1017551,1018721,1767.36
1017551,1018722,1478.07
1017551,1018731,1767.36
1017551,1018732,2205.48
1017551,1018891,1330.5
1017551,1018892,1478.07
1017551,1018901,904.85
1017551,1018902,1483.63
1017551,1019451,1330.5
1017551,1019452,1483.63
1017551,1019461,1478.07
1017551,1019462,1944.35
1017551,1019761,2816.04
1017551,1019762,2205.48
1017551,1020361,2205.48
1017551,1020362,1944.35
1017551,1020371,2205.48
1017551,1020372,2548.39
1017551,1020561,1483.63
1017551,1020562,1754.93
1017551,1020571,1483.63
1017551,1020572,1700.24
1017551,1020821,1944.35
1017551,1020822,1754.93
1017551,1020831,1944.35
1017551,1020832,2702.31
1017551,1021601,1700.24
1017551,1021602,1683.18
1017551,1021781,1683.18
1017551,1021782,1999.39
1017551,1058031,2238.92
1017551,1058032,2097.74
1017551,1058051,1419.1
1017551,1058052,1656.48
1017552,1014661,2243.56
1017552,1014662,2106.79
1017552,1014861,2291.83
1017552,1014862,1772
1017552,1014871,2291.83
1017552,1014872,2106.79
1017552,1014971,1772
1017552,1014972,1534.37
1017552,1015901,2106.79
1017552,1015902,1866.11
1017552,1016041,2613.14
1017552,1016042,2567.98
1017552,1016111,989.702
1017552,1016112,556.903
1017552,1016191,939.932
1017552,1016192,1534.37
1017552,1016201,939.932
1017552,1016202,237.525
1017552,1016261,1866.11
1017552,1016262,1534.37
1017552,1016811,1877.27
1017552,1016812,2184.92
1017552,1017341,2504.48
1017552,1017342,2184.92
1017552,1017351,2504.48
1017552,1017352,2567.98
1017552,1017391,1041.25
1017552,1017392,556.903
1017552,1017411,1242.3
1017552,1017412,1315.67
1017552,1017441,556.903
1017552,1017442,237.525
1017552,1017451,556.903
1017552,1017452,718.088
1017552,1017531,2184.92
1017552,1017541,2184.92
1017552,1017542,1545.31
1017552,1017551,237.525
1017552,1017552,0
1017552,1017911,2567.98
1017552,1017912,2615
1017552,1018111,718.088
1017552,1018112,718.088
1017552,1018121,1445.65
1017552,1018122,1445.65
1017552,1018301,2298.97
1017552,1018302,1637.07
1017552,1018311,2298.97
1017552,1018312,2678
1017552,1018441,1545.31
1017552,1018442,1637.07
1017552,1018451,1545.31
1017552,1018452,1242.3
1017552,1018721,1637.07
1017552,1018722,1315.67
1017552,1018731,1637.07
1017552,1018732,2032.66
1017552,1018891,1154.93
1017552,1018892,1315.67
1017552,1018901,718.088
1017552,1018902,1262.95
1017552,1019451,1154.93
1017552,1019452,1262.95
1017552,1019461,1315.67
1017552,1019462,1744.93
1017552,1019761,2684.61
1017552,1019762,2032.66
1017552,1020361,2032.66
1017552,1020362,1744.93
1017552,1020371,2032.66
1017552,1020372,2358.54
1017552,1020561,1262.95
1017552,1020562,1529.21
1017552,1020571,1262.95
1017552,1020572,1465.56
1017552,1020821,1744.93
1017552,1020822,1529.21
1017552,1020831,1744.93
1017552,1020832,2482.62
1017552,1021601,1465.56
1017552,1021602,1445.65
1017552,1021781,1445.65
1017552,1021782,1761.87
1017552,1058031,2447.56
1017552,1058032,2291.83
1017552,1058051,1378.4
1017552,1058052,1545.31
1017911,1014661,4666.86
1017911,1014662,4533.63
1017911,1014861,4576.3
1017911,1014862,3929.4
1017911,1014871,4576.3
1017911,1014872,4533.63
1017911,1014971,3929.4
1017911,1014972,3937.46
1017911,1015901,4533.63
1017911,1015902,4301.39
1017911,1016041,290.816
1017911,1016042,290.816
1017911,1016111,2412.34
1017911,1016112,2092.46
1017911,1016191,2998.88
1017911,1016192,3937.46
1017911,1016201,2998.88
1017911,1016202,2647.77
1017911,1016261,4301.39
1017911,1016262,3937.46
1017911,1016811,1052.83
1017911,1016812,441.48
1017911,1017341,304.557
1017911,1017342,441.48
1017911,1017351,304.557
1017911,1017352,304.557
1017911,1017391,1592.78
1017911,1017392,2092.46
1017911,1017411,1592.78
1017911,1017412,1440.28
1017911,1017441,2092.46
1017911,1017442,2647.77
1017911,1017451,2092.46
1017911,1017452,1972.22
1017911,1017531,441.48
1017911,1017541,441.48
1017911,1017542,1050.65
1017911,1017551,2647.77
1017911,1017552,2567.98
1017911,1017911,0
1017911,1017912,170.687
1017911,1018111,2567.98
1017911,1018112,1972.22
1017911,1018121,2567.98
1017911,1018122,2546.02
1017911,1018301,290.816
1017911,1018302,1035.57
1017911,1018311,290.816
1017911,1018312,637.353
1017911,1018441,1050.65
1017911,1018442,1035.57
1017911,1018451,1050.65
1017911,1018452,1435.16
1017911,1018721,1035.57
1017911,1018722,1440.28
1017911,1018731,1035.57
1017911,1018732,1203.31
1017911,1018891,1972.22
1017911,1018892,1621.15
1017911,1018901,1972.22
1017911,1018902,1988.46
1017911,1019451,1621.15
1017911,1019452,1988.46
1017911,1019461,1440.28
1017911,1019462,1601.85
1017911,1019761,666.639
1017911,1019762,1203.31
1017911,1020361,1203.31
1017911,1020362,1601.85
1017911,1020371,1203.31
1017911,1020372,1462.94
1017911,1020561,1988.46
1017911,1020562,2060.7
1017911,1020571,1988.46
1017911,1020572,2314.97
1017911,1020821,1601.85
1017911,1020822,2060.7
1017911,1020831,1601.85
1017911,1020832,2115.4
1017911,1021601,2314.97
1017911,1021602,2546.02
1017911,1021781,2546.02
1017911,1021782,2652.98
1017911,1058031,4622.9
1017911,1058032,4576.3
1017911,1058051,1254.13
1017911,1058052,1050.65
1017912,1014661,4747.6
1017912,1014662,4613.43
1017912,1014861,4670.73
1017912,1014862,4029.09
1017912,1014871,4670.73
1017912,1014872,4613.43
1017912,1014971,4029.09
1017912,1014972,4016.94
1017912,1015901,4613.43
1017912,1015902,4379.18
1017912,1016041,183.446
1017912,1016042,319.042
1017912,1016111,2518.33
1017912,1016112,2160.42
1017912,1016191,3091.44
1017912,1016192,4016.94
1017912,1016201,3091.44
1017912,1016202,2708.38
1017912,1016261,4379.18
1017912,1016262,4016.94
1017912,1016811,1194.46
1017912,1016812,569
1017912,1017341,475.219
1017912,1017342,569
1017912,1017351,475.219
1017912,1017352,170.687
1017912,1017391,1670.85
1017912,1017392,2160.42
1017912,1017411,1670.85
1017912,1017412,1442.02
1017912,1017441,2160.42
1017912,1017442,2708.38
1017912,1017451,2160.42
1017912,1017452,1991.27
1017912,1017531,569
1017912,1017541,569
1017912,1017542,1075.95
1017912,1017551,2708.38
1017912,1017552,2615
1017912,1017911,170.687
1017912,1017912,0
1017912,1018111,2615
1017912,1018112,1991.27
1017912,1018121,2615
1017912,1018122,2496.62
1017912,1018301,319.042
1017912,1018302,1031.27
1017912,1018311,319.042
1017912,1018312,471.064
1017912,1018441,1075.95
1017912,1018442,1031.27
1017912,1018451,1075.95
1017912,1018452,1442.02
1017912,1018721,1031.27
1017912,1018722,1432.15
1017912,1018731,1031.27
1017912,1018732,1110.09
1017912,1018891,1991.27
1017912,1018892,1616.78
1017912,1018901,1991.27
1017912,1018902,1952.47
1017912,1019451,1616.78
1017912,1019452,1952.47
1017912,1019461,1432.15
1017912,1019462,1529.67
1017912,1019761,500.42
1017912,1019762,1110.09
1017912,1020361,1110.09
1017912,1020362,1529.67
1017912,1020371,1110.09
1017912,1020372,1334.91
1017912,1020561,1952.47
1017912,1020562,2001.94
1017912,1020571,1952.47
1017912,1020572,2261.51
1017912,1020821,1529.67
1017912,1020822,2001.94
1017912,1020831,1529.67
1017912,1020832,1989.75
1017912,1021601,2261.51
1017912,1021602,2496.62
1017912,1021781,2496.62
1017912,1021782,2584.82
1017912,1058031,4726.23
1017912,1058032,4670.73
1017912,1058051,1341.53
1017912,1058052,1075.95
1018111,1014661,2243.56
1018111,1014662,2106.79
1018111,1014861,2291.83
1018111,1014862,1772
1018111,1014871,2291.83
1018111,1014872,2106.79
1018111,1014971,1772
1018111,1014972,1534.37
1018111,1015901,2106.79
1018111,1015902,1866.11
1018111,1016041,2613.14
1018111,1016042,2567.98
1018111,1016111,989.702
1018111,1016112,556.903
1018111,1016191,939.932
1018111,1016192,1534.37
1018111,1016201,939.932
1018111,1016202,237.525
1018111,1016261,1866.11
1018111,1016262,1534.37
1018111,1016811,1877.27
1018111,1016812,2184.92
1018111,1017341,2504.48
1018111,1017342,2184.92
1018111,1017351,2504.48
1018111,1017352,2567.98
1018111,1017391,1041.25
1018111,1017392,556.903
1018111,1017411,1242.3
1018111,1017412,1315.67
1018111,1017441,556.903
1018111,1017442,237.525
1018111,1017451,556.903
1018111,1017452,718.088
1018111,1017531,2184.92
1018111,1017541,2184.92
1018111,1017542,1545.31
1018111,1017551,237.525
1018111,1017552,237.525
1018111,1017911,2567.98
1018111,1017912,2615
1018111,1018111,0
1018111,1018112,718.088
1018111,1018121,1445.65
1018111,1018122,1445.65
1018111,1018301,2298.97
1018111,1018302,1637.07
1018111,1018311,2298.97
1018111,1018312,2678
1018111,1018441,1545.31
1018111,1018442,1637.07
1018111,1018451,1545.31
1018111,1018452,1242.3
1018111,1018721,1637.07
1018111,1018722,1315.67
1018111,1018731,1637.07
1018111,1018732,2032.66
1018111,1018891,1154.93
1018111,1018892,1315.67
1018111,1018901,718.088
1018111,1018902,1262.95
1018111,1019451,1154.93
1018111,1019452,1262.95
1018111,1019461,1315.67
1018111,1019462,1744.93
1018111,1019761,2684.61
1018111,1019762,2032.66
1018111,1020361,2032.66
1018111,1020362,1744.93
1018111,1020371,2032.66
1018111,1020372,2358.54
1018111,1020561,1262.95
1018111,1020562,1529.21
1018111,1020571,1262.95
1018111,1020572,1465.56
1018111,1020821,1744.93
1018111,1020822,1529.21
1018111,1020831,1744.93
1018111,1020832,2482.62
1018111,1021601,1465.56
1018111,1021602,1445.65
1018111,1021781,1445.65
1018111,1021782,1761.87
1018111,1058031,2447.56
1018111,1058032,2291.83
1018111,1058051,1378.4
1018111,1058052,1545.31
1018112,1014661,2961.57
1018112,1014662,2824.82
1018112,1014861,3001.2
1018112,1014862,2452.55
