IDXNAME,LINK_ID,TLINKIDP1,TLINKIDN1,ST_ND_ID,ED_ND_ID,LENGTH,ST_DIR,ED_DIR,ROAD_CATE,ROADLEVEL,ROADSTATE,LINK_CATE,LINK_FACIL,ROAD_NO,ONEWAY,LANE,SPEEDLH,LEVELCODE,MEDIANST,BLANEST,DAY_TIME,SATDAY_TM,SUNDAY_TM,REGIONCD,TOLLLINK,GUIDEINFO1,GUIDEINFO2,DIR_ANGLE,ROAD_EXCLU,WEIGHT,HEIGHT,WIDTH,KIND,MULTI,MODIFIED,KEY,KS1,KS2
56410000,16632,,3387461,2243,11082,18,299,119,6,6,2,4,0,0,4,2,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_2243_11082,,1850139900
56410000,16634,,3387692,11067,11082,10,359,179,4,4,2,2,0,57,4,4,50,1,0,2,07000900,00000000,18002000,05,0,,"1/1,2/0/3,4,5/0/6/1,1",0,0,40.0,4.20,3.00,,,0,56410000_11067_11082,,1850012002
56410000,16635,,3387452,11067,11083,18,116,296,6,6,2,4,0,0,4,2,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11067_11083,,1850140000
56410000,16637,,3387681,2243,11083,9,179,359,4,4,2,2,0,57,4,3,50,1,0,2,07000900,00000000,18002000,05,0,,"1/1,2/0/3,4,5/0/5/2,0",0,0,40.0,4.20,3.00,,,0,56410000_2243_11083,,1850011702
56410000,16638,3387682,,11084,11085,15,269,89,4,4,2,9,0,57,3,1,50,1,0,0,07000900,00000000,18002000,05,0,,,0,0,40.0,4.20,3.00,,,0,56410000_11084_11085,1850011801,
56410000,16639,3387681,,2154,11084,101,359,179,4,4,2,2,0,57,3,3,50,1,0,2,07000900,00000000,18002000,05,0,"1/1,2/0/3,4,5/0/5/2,0",,0,0,40.0,4.20,3.00,,,0,56410000_2154_11084,1850011702,
56410000,16640,,3387681,11083,11084,6,179,359,4,4,2,2,0,57,4,3,50,1,0,2,07000900,00000000,18002000,05,0,,"1/1,2/0/3,4,5/0/5/2,0",0,0,40.0,4.20,3.00,,,0,56410000_11083_11084,,1850011702
56410000,16641,3387682,,11067,11085,15,179,359,4,4,2,2,0,57,3,4,50,1,0,2,07000900,00000000,18002000,05,0,,,0,0,40.0,4.20,3.00,,,0,56410000_11067_11085,1850011802,
56410000,16642,,3387682,11068,11085,165,359,179,4,4,2,2,0,57,4,4,50,1,0,2,07000900,00000000,18002000,05,0,,"1/1,2/0/3,4,5/0/6/1,1",0,0,40.0,4.20,3.00,,,0,56410000_11068_11085,,1850011801
56410000,16643,3387691,,11086,11087,15,89,269,4,4,2,9,0,57,3,1,50,1,0,0,07000900,00000000,18002000,05,0,,,0,0,40.0,4.20,3.00,,,0,56410000_11086_11087,1850011902,
56410000,16644,3387692,,11066,11086,133,179,359,4,4,2,2,0,57,3,4,50,1,0,2,07000900,00000000,18002000,05,0,"1/1,2/0/3,4,5/0/6/1,1",,0,0,40.0,4.20,3.00,,,0,56410000_11066_11086,1850012002,
56410000,16645,,3387692,11082,11086,6,359,179,4,4,2,2,0,57,4,4,50,1,0,2,07000900,00000000,18002000,05,0,,"1/1,2/0/3,4,5/0/6/1,1",0,0,40.0,4.20,3.00,,,0,56410000_11082_11086,,1850012002
56410000,16646,3387691,,2243,11087,17,0,180,4,4,2,2,0,57,3,4,50,1,0,2,07000900,00000000,18002000,05,0,,,0,0,40.0,4.20,3.00,,,0,56410000_2243_11087,1850011901,
56410000,16647,,3387691,2368,11087,251,179,0,4,4,2,2,0,57,4,4,50,1,0,2,07000900,00000000,18002000,05,0,,,0,0,40.0,4.20,3.00,,,0,56410000_2368_11087,,1850011902
56410000,16648,3387352,3387361,2503,11063,40,325,145,7,7,2,4,0,0,0,2,30,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_2503_11063,1850146100,1850145400
56410000,16649,3387711,,11088,11089,19,91,271,4,4,2,9,0,57,3,1,50,1,0,0,07000900,00000000,18002000,05,0,,,0,0,40.0,4.20,3.00,,,0,56410000_11088_11089,1850012300,
56410000,16650,3387712,,11062,11088,244,179,359,4,4,2,2,0,57,3,4,50,1,0,2,07000900,00000000,18002000,05,0,"1/1/0/2,3,4,5/0/6/1,1",,0,0,40.0,4.20,3.00,,,0,56410000_11062_11088,1850012400,
56410000,16651,,3387712,11063,11088,14,359,179,4,4,2,2,0,57,4,4,50,1,0,2,07000900,00000000,18002000,05,0,,"1/1/0/2,3,4,5/0/6/1,1",0,0,40.0,4.20,3.00,,,0,56410000_11063_11088,,1850012400
56410000,16652,3387711,,2527,11089,13,359,179,4,4,2,2,0,57,3,4,50,1,0,2,07000900,00000000,18002000,05,0,,,0,0,40.0,4.20,3.00,,,0,56410000_2527_11089,1850012300,
56410000,16654,3387702,,11090,11091,19,270,90,4,4,2,9,0,57,3,1,50,1,0,0,07000900,00000000,18002000,05,0,,,0,0,40.0,4.20,3.00,,,0,56410000_11090_11091,1850012201,
56410000,16655,3387701,,2368,11090,259,0,181,4,4,2,2,0,57,3,4,50,1,0,2,07000900,00000000,18002000,05,0,"1/1/0/2,3,4,5/0/5/1,0",,0,0,40.0,4.20,3.00,,,0,56410000_2368_11090,1850012101,
56410000,16656,,3387701,2503,11090,13,181,1,4,4,2,2,0,57,4,4,50,1,0,2,07000900,00000000,18002000,05,0,,"1/1/0/2,3,4,5/0/5/1,0",0,0,40.0,4.20,3.00,,,0,56410000_2503_11090,,1850012102
56410000,16657,3387702,,2502,11091,14,180,0,4,4,2,2,0,57,3,4,50,1,0,2,07000900,00000000,18002000,05,0,,,0,0,40.0,4.20,3.00,,,0,56410000_2502_11091,1850012201,
56410000,16658,,3387702,11064,11091,181,0,180,4,4,2,2,0,57,4,4,50,1,0,2,07000900,00000000,18002000,05,0,,"0/0/0/1,2,3,4/0/4",0,0,40.0,4.20,3.00,,,0,56410000_11064_11091,,1850012201
56410000,16659,3387721,,11092,11093,19,90,270,4,4,2,9,0,57,3,1,50,1,0,0,07000900,00000000,18002000,05,0,,,0,0,40.0,4.50,3.00,,,0,56410000_11092_11093,1850012601,
56410000,16660,3387722,,11061,11092,169,180,0,4,4,2,2,0,57,3,4,50,1,1,2,07000900,00000000,18002000,05,0,"1/1/0/2,3,4,5/0/6/1,1",,0,0,40.0,4.50,3.00,,,0,56410000_11061_11092,1850012501,
56410000,16662,3387721,,2632,11093,19,1,181,4,4,2,2,0,57,3,4,50,1,1,2,07000900,00000000,18002000,05,0,,,0,0,40.0,4.50,3.00,,,0,56410000_2632_11093,1850012601,
56410000,16663,,3387721,2675,11093,245,180,1,4,4,2,2,0,57,4,4,50,1,1,2,07000900,00000000,18002000,05,0,,"0/0/0/1,2,3,4/0/4",0,0,40.0,4.50,3.00,,,0,56410000_2675_11093,,1850012601
56410000,16664,,3387312,11062,11094,20,103,283,7,7,2,4,0,0,4,1,30,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11062_11094,,1850149000
56410000,16665,,3387711,2632,11094,5,180,0,4,4,2,2,0,57,4,4,50,1,0,2,07000900,00000000,18002000,05,0,,"0/1/0/2,3,4,5/0/5/1,0",0,0,40.0,4.20,3.00,,,0,56410000_2632_11094,,1850012300
56410000,16666,3387711,,11089,11094,238,359,179,4,4,2,2,0,57,3,4,50,1,0,2,07000900,00000000,18002000,05,0,"0/1/0/2,3,4,5/0/5/1,0",,0,0,40.0,4.20,3.00,,,0,56410000_11089_11094,1850012300,
56410000,16667,,3387321,2632,11095,20,285,105,7,7,2,4,0,0,4,1,50,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_2632_11095,,1850148700
56410000,16668,,3387722,11062,11095,6,0,180,4,4,2,2,0,57,4,4,50,1,1,2,07000900,00000000,18002000,05,0,,"1/1/0/2,3,4,5/0/6/1,1",0,0,40.0,4.50,3.00,,,0,56410000_11062_11095,,1850012501
56410000,16669,3387722,,11092,11095,12,180,0,4,4,2,2,0,57,3,4,50,1,1,2,07000900,00000000,18002000,05,0,"1/1/0/2,3,4,5/0/6/1,1",,0,0,40.0,4.50,3.00,,,0,56410000_11092_11095,1850012501,
56410000,16670,3387732,,11096,11097,19,270,90,4,4,2,9,0,57,3,1,50,1,0,0,07000900,00000000,18002000,05,0,,,0,0,40.0,4.50,3.00,,,0,56410000_11096_11097,1850012502,
56410000,16671,3387731,,2675,11096,89,359,179,4,4,2,2,0,57,3,4,50,1,1,2,07000900,00000000,18002000,05,0,"1/1/0/2,3,4,5/0/5/1,0",,0,0,40.0,4.20,3.00,,,0,56410000_2675_11096,1850012602,
56410000,16672,,3387731,2691,11096,44,180,0,4,4,2,2,0,57,4,4,50,1,1,2,07000900,00000000,18002000,05,0,,"1/1/0/2,3,4,5/0/5/1,0",0,0,40.0,4.20,3.00,,,0,56410000_2691_11096,,1850012602
56410000,16673,3387732,,2690,11097,42,180,0,4,4,2,2,0,57,3,4,50,1,1,2,07000900,00000000,18002000,05,0,,,0,0,40.0,4.50,3.00,,,0,56410000_2690_11097,1850012502,
56410000,16674,,3387732,11060,11097,152,1,180,4,4,2,2,0,57,4,4,50,1,1,2,07000900,00000000,18002000,05,0,,,0,0,40.0,4.50,3.00,,,0,56410000_11060_11097,,1850012502
56410000,16676,,3389932,11059,11098,19,0,180,4,4,2,2,0,57,4,4,50,1,0,2,07000900,00000000,18002000,05,0,,"0/0/0/1,2,3,4/0/5/0,1",0,0,40.0,4.20,3.00,,,0,56410000_11059_11098,,1850012701
56410000,16679,10202161,,2691,11059,30,315,135,7,7,2,4,0,0,3,1,40,1,0,0,00002400,00002400,00002400,05,0,,,0,0,40.0,4.20,2.50,,,0,56410000_2691_11059,1850152300,
56410000,16680,3389932,,11058,11100,35,180,0,4,4,2,2,0,57,3,4,50,1,0,2,07000900,00000000,18002000,05,0,,,0,0,32.4,4.30,3.00,,,0,56410000_11058_11100,1850012701,
56410000,16681,,3389932,11098,11100,330,0,180,4,4,2,2,1,57,4,4,50,1,0,2,07000900,00000000,18002000,05,0,,,0,0,40.0,4.20,3.00,,,0,56410000_11098_11100,,1850012701
56410000,16682,,3389922,11058,11101,20,110,290,7,7,2,4,0,0,4,1,50,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11058_11101,,1860095600
56410000,16683,,3389931,2736,11101,8,179,359,4,4,2,2,0,57,4,4,50,1,0,2,07000900,00000000,18002000,05,0,,"0/1/0/2,3,4/0/5/0,1",0,0,32.4,4.30,3.00,,,0,56410000_2736_11101,,1850012801
56410000,16684,3389931,,3659,11101,25,359,179,4,4,2,2,0,57,3,4,50,1,0,2,07000900,00000000,18002000,05,0,"0/1/0/2,3,4/0/5/0,1",,0,0,32.4,4.30,3.00,,,0,56410000_3659_11101,1850012801,
56410000,16685,,3404711,2736,11102,21,294,114,6,6,2,4,0,0,4,2,50,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_2736_11102,,1860645401
56410000,16687,,3389942,11058,11102,9,357,177,4,4,2,2,0,57,4,3,50,1,0,2,07000900,00000000,18002000,05,0,,"0/1,2/0/3,4,5,6/0/6/3,0",0,0,32.4,4.30,3.00,,,0,56410000_11058_11102,,1860008506
56410000,16689,3389942,,11057,11102,193,168,357,4,4,2,2,0,57,3,3,50,1,0,2,07000900,00000000,18002000,05,0,"0/1,2/0/3,4,5,6/0/6/3,0",,0,0,32.4,4.30,3.00,,,0,56410000_11057_11102,1860008506,
56410000,16693,16005181,,11105,11106,161,325,139,6,6,2,2,4,0,3,2,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,4.5,,,,0,56410000_11105_11106,1850120100,
56410000,16694,16005182,,2160,11105,158,137,319,6,6,2,2,4,0,3,2,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,4.5,,,,0,56410000_2160_11105,1850120000,
56410000,16695,16005181,16005182,3077,11105,470,11,144,6,6,2,1,4,0,0,4,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,4.5,,,,0,56410000_3077_11105,1850120100,1850120000
56410000,16697,16005171,,3061,11106,196,326,126,6,6,2,5,0,0,3,2,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_3061_11106,1850128700,
56410000,16699,,3390042,5692,11107,104,354,174,5,5,2,2,0,0,4,3,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_5692_11107,,1850145800
56410000,16700,3390042,3390041,9084,11107,12,170,350,5,5,2,1,0,0,0,6,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_9084_11107,1850145800,1850145900
56410000,16701,3387611,,2317,11108,19,8,188,6,6,2,4,0,0,3,2,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_2317_11108,1850142300,
56410000,16704,,10500192,2317,11109,17,62,242,6,6,2,4,0,0,4,2,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_2317_11109,,1850137800
56410000,16706,,3387611,11108,11109,16,123,303,5,5,2,2,0,0,4,4,50,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11108_11109,,1850142300
56410000,1671,,3359062,1220,2068,25,252,72,5,5,2,2,0,0,4,5,50,1,0,2,07000900,00000000,18002000,05,0,,,0,0,,,,,,0,56410000_1220_2068,,1870491700
56410000,16712,16005162,,11112,11113,15,218,38,7,7,2,9,0,0,3,1,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11112_11113,1850141800,
56410000,16713,16005161,,11106,11112,340,311,116,5,5,2,2,0,0,3,4,50,1,1,0,00002400,00002400,00002400,05,0,"1/1,2/0/3,4,5/0/0/1,0",,0,0,,,,,,0,56410000_11106_11112,1850141900,
56410000,16714,,16005161,11109,11112,6,118,298,5,5,2,2,0,0,4,4,50,1,1,0,00002400,00002400,00002400,05,0,,"1/1,2/0/3,4,5/0/0/1,0",0,0,,,,,,0,56410000_11109_11112,,1850141900
56410000,16715,16005162,,2317,11113,13,115,295,5,5,2,2,0,0,3,4,50,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_2317_11113,1850141800,
56410000,16716,,16005162,5694,11113,12,295,115,5,5,2,2,0,0,4,4,50,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_5694_11113,,1850141800
56410000,16717,3387611,,2396,11114,18,38,218,7,7,2,4,0,0,3,1,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_2396_11114,1850144300,
56410000,1672,3359062,,1220,3150,17,71,251,5,5,2,2,0,0,3,5,50,1,0,2,07000900,00000000,18002000,05,0,,,0,0,,,,,,0,56410000_1220_3150,1870491700,
56410000,16721,3387611,,11108,11115,245,303,145,5,5,2,2,0,0,3,4,50,1,1,0,00002400,00002400,00002400,05,0,"0/1/0/2,3,4,5/0/0/1,0",,0,0,,,,,,0,56410000_11108_11115,1850142300,
56410000,16722,,3387611,11114,11115,16,145,325,5,5,2,2,0,0,4,4,60,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11114_11115,,1850144300
56410000,16724,,3387612,3229,11116,22,345,165,5,5,2,2,0,0,4,4,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_3229_11116,,1850144200
56410000,16725,3390042,,5692,11116,34,170,350,5,5,2,2,0,0,3,3,60,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_5692_11116,1850145800,
56410000,16727,3387382,,5692,11117,83,204,85,7,7,2,4,0,0,3,1,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_5692_11117,1850144900,
56410000,16731,3387372,,11118,11119,180,270,90,5,5,2,2,0,0,3,4,50,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11118_11119,1850144700,
56410000,16734,,3387382,11116,11120,28,128,308,6,6,2,4,0,0,0,4,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11116_11120,,1850144900
56410000,16736,3387611,,11114,11120,188,325,159,5,5,2,2,0,0,3,4,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11114_11120,1850144300,
56410000,16737,3390041,,3229,11121,24,27,207,6,6,2,4,0,0,0,4,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_3229_11121,1850145900,
56410000,16738,,3390041,11107,11121,140,166,345,5,5,2,2,0,0,4,4,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11107_11121,,1850145900
56410000,16739,3390041,,11120,11121,21,339,159,5,5,2,2,0,0,3,3,60,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11120_11121,1850145900,
56410000,16743,3387382,,11124,11125,21,356,176,7,7,2,9,0,0,3,1,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11124_11125,1850144900,
56410000,16744,3387381,,2513,11124,63,91,271,5,5,2,2,0,0,3,4,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_2513_11124,1850144800,
56410000,16745,,3387381,3229,11124,13,271,91,5,5,2,2,0,0,4,4,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_3229_11124,,1850144800
56410000,16746,3387382,,11116,11125,10,270,90,5,5,2,2,0,0,3,4,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11116_11125,1850144900,
56410000,16747,,3387382,11117,11125,62,90,270,5,5,2,2,0,0,4,4,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11117_11125,,1850144900
56410000,16750,,3387382,11118,11126,9,90,270,5,5,2,2,0,0,4,4,50,1,0,0,00002400,00002400,00002400,05,0,,"1/1,2/0/2,3,4,5/0/5/1,0",0,0,,,,,,0,56410000_11118_11126,,1850144900
56410000,16751,3387381,,11127,11128,17,181,1,7,7,2,9,0,0,3,1,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11127_11128,1850144800,
56410000,16752,3387382,,11117,11127,199,270,90,5,5,2,2,0,0,3,4,50,1,0,0,00002400,00002400,00002400,05,0,"1/1,2/0/2,3,4,5/0/5/1,0",,0,0,,,,,,0,56410000_11117_11127,1850144900,
56410000,16753,,3387382,11126,11127,5,90,270,5,5,2,2,0,0,4,4,50,1,0,0,00002400,00002400,00002400,05,0,,"1/1,2/0/2,3,4,5/0/5/1,0",0,0,,,,,,0,56410000_11126_11127,,1850144900
56410000,16754,,3387381,2513,11128,199,270,90,5,5,2,2,0,0,4,4,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,1,56410000_2513_11128,,1850144800
56410000,16755,3387381,,2517,11128,19,90,270,5,5,2,2,0,0,3,4,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_2517_11128,1850144800,
56410000,16757,,3387632,2517,11126,21,45,225,6,6,2,4,0,0,4,2,50,2,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_2517_11126,,1850142800
56410000,16759,3387372,,11119,11130,65,270,90,5,5,2,2,0,0,3,4,50,1,1,0,00002400,00002400,00002400,05,0,"0/0/0/1,2,3,4/0/4",,0,0,,,,,,0,56410000_11119_11130,1850144700,
56410000,16769,3387372,,11134,11135,19,359,179,7,7,2,9,0,0,3,1,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11134_11135,1850144700,
56410000,16770,,3387371,3444,11134,29,269,89,5,5,2,2,0,0,4,4,50,1,1,0,00002400,00002400,00002400,05,0,,"1/0/0/2,3,4,5/0/5/1,0",0,0,,,,,,0,56410000_3444_11134,,1850144600
56410000,16771,,3387371,11134,11137,362,270,90,5,5,2,2,0,0,4,4,50,1,1,0,00002400,00002400,00002400,05,0,,"1/0/0/2,3,4,5/0/5/1,0",0,0,,,,,,0,56410000_11134_11137,,1850144600
56410000,16772,3387372,,11130,11135,27,269,89,5,5,2,2,0,0,3,4,50,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11130_11135,1850144700,
56410000,16773,,3387372,11131,11135,166,90,270,5,5,2,2,0,0,4,4,50,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11131_11135,,1850144700
56410000,16775,3391432,,2511,11143,675,268,90,5,5,2,2,4,0,3,3,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,4.5,,,,0,56410000_2511_11143,1850145200,
56410000,16778,3387371,,3448,11137,112,89,257,6,6,2,5,0,0,3,2,30,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_3448_11137,1850145000,
56410000,16780,,3387372,2511,11131,197,89,269,5,5,2,2,0,0,4,4,50,1,1,0,00002400,00002400,00002400,05,0,,"0/0/0/1,2,3/4/0/L3",0,0,,,,,,0,56410000_2511_11131,,1850144700
56410000,16787,3391431,,2512,11137,676,90,269,5,5,2,2,4,0,3,3,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,4.5,,,,0,56410000_2512_11137,1850145300,
56410000,16794,3387342,,2530,11143,79,265,82,6,6,2,5,0,0,3,2,30,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_2530_11143,1850146300,
56410000,16795,3387342,,11143,11144,243,270,90,5,5,2,2,0,0,3,4,50,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11143_11144,1850146700,
56410000,16796,3387332,,11144,11145,16,269,89,5,5,2,2,0,0,3,4,50,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11144_11145,1850146900,
56410000,16800,3389941,3389942,2804,11147,7,358,178,4,4,2,1,0,57,0,6,30,1,0,0,00002400,00002400,00002400,05,0,"1/1,2/0/2,3,4/0/4/1,0","1/1/0/2,3,4/0/5/1,1",0,0,32.4,4.30,3.00,,,0,56410000_2804_11147,1860009202,1860009101
56410000,16801,3390052,3390051,5683,11147,24,180,0,4,4,2,1,0,57,0,6,30,1,0,0,00002400,00002400,00002400,05,0,"1/1/0/2,3,4/0/5/1,1",,0,0,32.4,4.30,3.00,,,0,56410000_5683_11147,1860009600,1860009500
56410000,16803,3389982,,5683,11148,39,206,80,7,7,2,4,0,0,3,1,30,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_5683_11148,1860113603,
56410000,16805,3389982,,11148,11149,144,270,90,5,5,2,2,0,0,3,4,30,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11148_11149,1860113603,
56410000,16811,,3390051,11147,11151,8,214,34,4,4,2,4,0,57,4,2,30,1,0,0,00002400,00002400,00002400,05,0,,,0,0,32.4,4.30,3.00,,,0,56410000_11147_11151,,1860009500
56410000,16812,,3389981,2804,11151,4,268,88,5,5,2,2,0,0,4,4,30,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_2804_11151,,1860113504
56410000,16814,3389982,,11152,11153,8,359,179,7,7,2,9,0,0,3,1,30,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11152_11153,1860113603,
56410000,16815,3389981,,5684,11152,34,87,267,5,5,2,2,0,0,3,4,30,1,1,0,00002400,00002400,00002400,05,0,"1/1,2/0/3/0/4",,0,0,,,,,,0,56410000_5684_11152,1860113504,
56410000,16816,,3389981,11151,11152,5,268,88,5,5,2,2,0,0,4,4,30,1,1,0,00002400,00002400,00002400,05,0,,"1/1,2/0/3/0/4",0,0,,,,,,0,56410000_11151_11152,,1860113504
56410000,16817,3389982,,11147,11153,9,272,92,5,5,2,2,0,0,3,4,30,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11147_11153,1860113603,
56410000,16818,,3389982,11148,11153,18,92,272,5,5,2,2,0,0,4,4,30,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11148_11153,,1860113603
56410000,16819,3389982,,11149,11154,60,270,90,5,5,2,2,0,0,3,4,30,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11149_11154,1860113604,
56410000,16822,3389982,,11154,11155,66,270,90,5,5,2,2,0,0,3,4,30,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11154_11155,1860113604,
56410000,16825,3389982,,11155,11156,49,270,88,5,5,2,2,0,0,3,4,30,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11155_11156,1860113604,
56410000,16831,,3389982,11157,11158,73,82,263,5,5,2,2,0,0,4,4,30,1,1,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11157_11158,,1860113605
56410000,16835,,3359062,6245,11160,21,255,75,5,5,2,2,0,0,4,5,50,1,0,2,07000900,00000000,18002000,05,0,,,0,0,,,,,,0,56410000_6245_11160,,1870491700
56410000,16836,3359062,,6406,11160,13,74,254,5,5,2,2,0,0,3,5,50,1,0,2,07000900,00000000,18002000,05,0,,,0,0,,,,,,0,56410000_6406_11160,1870491700,
56410000,16837,10202102,,11160,11161,32,336,156,5,5,2,2,0,0,3,4,70,2,0,2,07000900,00000000,18002000,05,0,,,0,0,,,,,,0,56410000_11160_11161,1870491900,
56410000,16839,,3358341,6407,11161,12,76,256,5,5,2,2,0,0,4,5,50,1,0,2,07000900,00000000,18002000,05,0,,,0,0,,,,,,0,56410000_6407_11161,,1850126900
56410000,16845,10202102,3300991,6406,11161,35,4,184,6,6,2,4,0,0,0,4,70,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_6406_11161,1870491900,1870491600
56410000,16847,3359062,3358341,6407,11164,20,114,315,5,5,2,5,0,0,0,6,50,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_6407_11164,1870491700,1850126900
56410000,16848,3358341,3359062,11160,11164,15,313,133,5,5,2,4,0,0,0,6,50,1,0,0,07000900,00000000,18002000,05,0,,,0,0,,,,,,0,56410000_11160_11164,1850126900,1870491700
56410000,16849,3300991,,11165,11166,11,230,50,7,7,2,9,0,0,3,1,50,2,0,0,07000900,00000000,18002000,05,0,,,0,0,,,,,,0,56410000_11165_11166,1870491600,
56410000,16850,3300992,,9499,11165,16,305,125,6,6,2,1,0,0,3,2,50,2,0,2,07000900,00000000,18002000,05,0,"1/1,2,3/0/3,4/0/5/1,2",,0,0,,,,,,0,56410000_9499_11165,1870015400,
56410000,16851,,3300992,11160,11165,9,142,306,6,6,2,1,0,0,4,2,50,2,0,2,07000900,00000000,18002000,05,0,,"1/1,2,3/0/3,4/0/5/1,2",0,0,,,,,,0,56410000_11160_11165,,1870491500
56410000,16852,,3300991,6255,11166,42,306,126,6,6,2,1,0,0,4,2,50,2,0,2,07000900,00000000,18002000,05,0,,,0,0,,,,,,0,56410000_6255_11166,,1870491600
56410000,16853,3300991,,6406,11166,15,129,306,6,6,2,1,0,0,3,2,50,2,0,2,07000900,00000000,18002000,05,0,,,0,0,,,,,,0,56410000_6406_11166,1870491600,
56410000,16854,10202102,,11167,11168,12,73,253,7,7,2,9,0,0,3,1,70,1,0,0,00002400,00002400,00002400,05,0,,,0,0,,,,,,0,56410000_11167_11168,1870491900,
56410000,16855,10202101,,6405,11167,66,159,337,5,5,2,2,0,0,3,4,70,1,0,0,00002400,00002400,00002400,05,0,"1/0/1,2,3/4,5/0/6,7/0,3",,0,0,,,,,,0,56410000_6405_11167,1870492000,
56410000,16856,,10202101,6407,11167,15,337,157,5,5,2,2,0,0,4,4,70,1,0,0,00002400,00002400,00002400,05,0,,"1/0/1,2,3/4,5/0/6,7/0,3",0,0,,,,,,0,56410000_6407_11167,,1870492000
